concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match,embedding_similarity,keyword_overlap,suggested_label,reason
"platforms, STO, Different Crypto currencies, Defi",Common security threats in Blockchain,SEM-V.pdf,2166118,Blockchain,4,1,0.3286,0.0,0,No signal: sim=0.329 delta=4 kw=0.000
"platforms, STO, Different Crypto currencies, Defi","Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain,5,1,0.2462,0.0,0,No signal: sim=0.246 delta=5 kw=0.000
"platforms, STO, Different Crypto currencies, Defi",learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,6,1,0.378,0.0,0,No signal: sim=0.378 delta=6 kw=0.000
"platforms, STO, Different Crypto currencies, Defi",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,7,1,0.4428,0.0,0,No signal: sim=0.443 delta=7 kw=0.000
"platforms, STO, Different Crypto currencies, Defi",Emerging trends,SEM-V.pdf,2166118,Blockchain,8,1,0.27,0.0,0,No signal: sim=0.270 delta=8 kw=0.000
"platforms, STO, Different Crypto currencies, Defi",Blockchain and,SEM-V.pdf,2166118,Blockchain,9,1,0.4036,0.0,0,No signal: sim=0.404 delta=9 kw=0.000
"platforms, STO, Different Crypto currencies, Defi",case studies,SEM-V.pdf,2166118,Blockchain,10,1,0.1566,0.0,0,No signal: sim=0.157 delta=10 kw=0.000
"platforms, STO, Different Crypto currencies, Defi","AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,11,1,0.3351,0.0,0,No signal: sim=0.335 delta=11 kw=0.000
"platforms, STO, Different Crypto currencies, Defi","synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,12,1,0.2172,0.0,0,Far apart: delta=12 + sim=0.217
"platforms, STO, Different Crypto currencies, Defi",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,13,1,0.3309,0.0,0,Far apart: delta=13 + sim=0.331
"platforms, STO, Different Crypto currencies, Defi","Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,14,1,0.1964,0.0,0,Far apart: delta=14 + sim=0.196
"Metaverse, Cryptocurrency wallets: Hot and cold","wallets, Cryptocurrency usage, Transactions in",SEM-V.pdf,2166118,Blockchain,1,1,0.4333,0.2222,1,Adjacent topics: delta=1 + sim=0.433
"Metaverse, Cryptocurrency wallets: Hot and cold","Blockchain, UTXO and double spending problem",SEM-V.pdf,2166118,Blockchain,2,1,0.2289,0.0909,1,Adjacent topics: delta=2 + sim=0.229
"Metaverse, Cryptocurrency wallets: Hot and cold",Common security threats in Blockchain,SEM-V.pdf,2166118,Blockchain,3,1,0.3746,0.0,0,No signal: sim=0.375 delta=3 kw=0.000
"Metaverse, Cryptocurrency wallets: Hot and cold","Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain,4,1,0.218,0.0,0,No signal: sim=0.218 delta=4 kw=0.000
"Metaverse, Cryptocurrency wallets: Hot and cold",learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,5,1,0.3661,0.1,0,No signal: sim=0.366 delta=5 kw=0.100
"Metaverse, Cryptocurrency wallets: Hot and cold",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,6,1,0.4022,0.125,0,No signal: sim=0.402 delta=6 kw=0.125
"Metaverse, Cryptocurrency wallets: Hot and cold",Emerging trends,SEM-V.pdf,2166118,Blockchain,7,1,0.2646,0.0,0,No signal: sim=0.265 delta=7 kw=0.000
"Metaverse, Cryptocurrency wallets: Hot and cold",Blockchain and,SEM-V.pdf,2166118,Blockchain,8,1,0.2436,0.1429,0,No signal: sim=0.244 delta=8 kw=0.143
"Metaverse, Cryptocurrency wallets: Hot and cold",case studies,SEM-V.pdf,2166118,Blockchain,9,1,0.1339,0.0,0,Low sim=0.134
"Metaverse, Cryptocurrency wallets: Hot and cold","AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,10,1,0.2458,0.0909,0,No signal: sim=0.246 delta=10 kw=0.091
"Metaverse, Cryptocurrency wallets: Hot and cold","synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,11,1,0.1261,0.0909,0,Low sim=0.126
"Metaverse, Cryptocurrency wallets: Hot and cold",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,12,1,0.2515,0.0,0,Far apart: delta=12 + sim=0.252
"Metaverse, Cryptocurrency wallets: Hot and cold","Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,13,1,0.1053,0.0,0,Low sim=0.105
"Metaverse, Cryptocurrency wallets: Hot and cold","detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,14,1,-0.0586,0.1,0,Low sim=-0.059
"wallets, Cryptocurrency usage, Transactions in","Blockchain, UTXO and double spending problem",SEM-V.pdf,2166118,Blockchain,1,1,0.3345,0.0,1,Adjacent topics: delta=1 + sim=0.335
"wallets, Cryptocurrency usage, Transactions in",Common security threats in Blockchain,SEM-V.pdf,2166118,Blockchain,2,1,0.4007,0.1111,1,Adjacent topics: delta=2 + sim=0.401
"wallets, Cryptocurrency usage, Transactions in","Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain,3,1,0.184,0.0,0,No signal: sim=0.184 delta=3 kw=0.000
"wallets, Cryptocurrency usage, Transactions in",learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,4,1,0.43,0.0,0,No signal: sim=0.430 delta=4 kw=0.000
"wallets, Cryptocurrency usage, Transactions in",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,5,1,0.3645,0.1429,0,No signal: sim=0.364 delta=5 kw=0.143
"wallets, Cryptocurrency usage, Transactions in",Emerging trends,SEM-V.pdf,2166118,Blockchain,6,1,0.2387,0.0,0,No signal: sim=0.239 delta=6 kw=0.000
"wallets, Cryptocurrency usage, Transactions in",Blockchain and,SEM-V.pdf,2166118,Blockchain,7,1,0.4722,0.0,0,No signal: sim=0.472 delta=7 kw=0.000
"wallets, Cryptocurrency usage, Transactions in",case studies,SEM-V.pdf,2166118,Blockchain,8,1,0.1487,0.0,0,Low sim=0.149
"wallets, Cryptocurrency usage, Transactions in","AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,9,1,0.2027,0.0,0,No signal: sim=0.203 delta=9 kw=0.000
"wallets, Cryptocurrency usage, Transactions in","synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,10,1,0.1251,0.0,0,Low sim=0.125
"wallets, Cryptocurrency usage, Transactions in",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,11,1,0.2438,0.0,0,No signal: sim=0.244 delta=11 kw=0.000
"wallets, Cryptocurrency usage, Transactions in","Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,12,1,0.2423,0.0,0,Far apart: delta=12 + sim=0.242
"wallets, Cryptocurrency usage, Transactions in","detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,13,1,0.0435,0.0,0,Low sim=0.043
"wallets, Cryptocurrency usage, Transactions in",consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,14,1,0.0982,0.0,0,Low sim=0.098
"Blockchain, UTXO and double spending problem",Common security threats in Blockchain,SEM-V.pdf,2166118,Blockchain,1,1,0.3931,0.1,1,Adjacent topics: delta=1 + sim=0.393
"Blockchain, UTXO and double spending problem","Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain,2,1,0.2384,0.0,1,Adjacent topics: delta=2 + sim=0.238
"Blockchain, UTXO and double spending problem",learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,3,1,0.2551,0.1,0,No signal: sim=0.255 delta=3 kw=0.100
"Blockchain, UTXO and double spending problem",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,4,1,0.3104,0.0,0,No signal: sim=0.310 delta=4 kw=0.000
"Blockchain, UTXO and double spending problem",Emerging trends,SEM-V.pdf,2166118,Blockchain,5,1,0.0779,0.0,0,Low sim=0.078
"Blockchain, UTXO and double spending problem",Blockchain and,SEM-V.pdf,2166118,Blockchain,6,1,0.4863,0.3333,1,kw_overlap=0.333 + delta=6<=6
"Blockchain, UTXO and double spending problem",case studies,SEM-V.pdf,2166118,Blockchain,7,1,0.0964,0.0,0,Low sim=0.096
"Blockchain, UTXO and double spending problem","AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,8,1,0.2746,0.2,0,No signal: sim=0.275 delta=8 kw=0.200
"Blockchain, UTXO and double spending problem","synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,9,1,0.2373,0.2,0,No signal: sim=0.237 delta=9 kw=0.200
"Blockchain, UTXO and double spending problem",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,10,1,0.3429,0.1,0,No signal: sim=0.343 delta=10 kw=0.100
"Blockchain, UTXO and double spending problem","Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,11,1,0.221,0.0,0,No signal: sim=0.221 delta=11 kw=0.000
"Blockchain, UTXO and double spending problem","detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,12,1,0.0804,0.1,0,Low sim=0.080
"Blockchain, UTXO and double spending problem",consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,13,1,0.2971,0.0,0,Far apart: delta=13 + sim=0.297
"Blockchain, UTXO and double spending problem","like Supply chain, Healthcare, Energy, Education",SEM-V.pdf,2166118,Blockchain,14,1,0.0986,0.0,0,Low sim=0.099
Common security threats in Blockchain,"Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain,1,1,0.3899,0.0,1,Adjacent topics: delta=1 + sim=0.390
Common security threats in Blockchain,learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,2,1,0.3449,0.0,1,Adjacent topics: delta=2 + sim=0.345
Common security threats in Blockchain,Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,3,1,0.3077,0.0,0,No signal: sim=0.308 delta=3 kw=0.000
Common security threats in Blockchain,Emerging trends,SEM-V.pdf,2166118,Blockchain,4,1,0.2184,0.0,0,No signal: sim=0.218 delta=4 kw=0.000
Common security threats in Blockchain,Blockchain and,SEM-V.pdf,2166118,Blockchain,5,1,0.5627,0.1667,1,sim=0.563>=0.45 + delta=5<=5
Common security threats in Blockchain,case studies,SEM-V.pdf,2166118,Blockchain,6,1,0.1881,0.0,0,No signal: sim=0.188 delta=6 kw=0.000
Common security threats in Blockchain,"AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,7,1,0.3856,0.1,0,No signal: sim=0.386 delta=7 kw=0.100
Common security threats in Blockchain,"synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,8,1,0.3242,0.1,0,No signal: sim=0.324 delta=8 kw=0.100
Common security threats in Blockchain,Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,9,1,0.4405,0.1111,0,No signal: sim=0.440 delta=9 kw=0.111
Common security threats in Blockchain,"Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,10,1,0.2791,0.0,0,No signal: sim=0.279 delta=10 kw=0.000
Common security threats in Blockchain,"detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,11,1,0.0538,0.0,0,Low sim=0.054
Common security threats in Blockchain,consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,12,1,0.283,0.0,0,Far apart: delta=12 + sim=0.283
Common security threats in Blockchain,"like Supply chain, Healthcare, Energy, Education",SEM-V.pdf,2166118,Blockchain,13,1,0.1948,0.0,0,Far apart: delta=13 + sim=0.195
Common security threats in Blockchain,making and automation using AI agents in,SEM-V.pdf,2166118,Blockchain,14,1,-0.0141,0.0909,0,Low sim=-0.014
"Mitigating attacks: 51% attack, Sybil attack, replay",learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,1,1,0.2671,0.0,1,Adjacent topics: delta=1 + sim=0.267
"Mitigating attacks: 51% attack, Sybil attack, replay",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,2,1,0.2102,0.0,1,Adjacent topics: delta=2 + sim=0.210
"Mitigating attacks: 51% attack, Sybil attack, replay",Emerging trends,SEM-V.pdf,2166118,Blockchain,3,1,0.148,0.0,0,Low sim=0.148
"Mitigating attacks: 51% attack, Sybil attack, replay",Blockchain and,SEM-V.pdf,2166118,Blockchain,4,1,0.2647,0.0,0,No signal: sim=0.265 delta=4 kw=0.000
"Mitigating attacks: 51% attack, Sybil attack, replay",case studies,SEM-V.pdf,2166118,Blockchain,5,1,0.1407,0.0,0,Low sim=0.141
"Mitigating attacks: 51% attack, Sybil attack, replay","AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,6,1,0.2776,0.0,0,No signal: sim=0.278 delta=6 kw=0.000
"Mitigating attacks: 51% attack, Sybil attack, replay","synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,7,1,0.2164,0.0,0,No signal: sim=0.216 delta=7 kw=0.000
"Mitigating attacks: 51% attack, Sybil attack, replay",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,8,1,0.2559,0.0,0,No signal: sim=0.256 delta=8 kw=0.000
"Mitigating attacks: 51% attack, Sybil attack, replay","Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,9,1,0.2234,0.0,0,No signal: sim=0.223 delta=9 kw=0.000
"Mitigating attacks: 51% attack, Sybil attack, replay","detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,10,1,0.2462,0.0,0,No signal: sim=0.246 delta=10 kw=0.000
"Mitigating attacks: 51% attack, Sybil attack, replay",consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,11,1,0.404,0.0,0,No signal: sim=0.404 delta=11 kw=0.000
"Mitigating attacks: 51% attack, Sybil attack, replay","like Supply chain, Healthcare, Energy, Education",SEM-V.pdf,2166118,Blockchain,12,1,0.0258,0.0,0,Low sim=0.026
"Mitigating attacks: 51% attack, Sybil attack, replay",making and automation using AI agents in,SEM-V.pdf,2166118,Blockchain,13,1,0.0664,0.0,0,Low sim=0.066
"Mitigating attacks: 51% attack, Sybil attack, replay","smart contracts, AI in Crypto Trading, Anti",SEM-V.pdf,2166118,Blockchain,14,1,0.2644,0.0,0,Far apart: delta=14 + sim=0.264
learning Topics:Stablecoins and Central,Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,1,1,0.4162,0.0,1,Adjacent topics: delta=1 + sim=0.416
learning Topics:Stablecoins and Central,Emerging trends,SEM-V.pdf,2166118,Blockchain,2,1,0.273,0.0,1,Adjacent topics: delta=2 + sim=0.273
learning Topics:Stablecoins and Central,Blockchain and,SEM-V.pdf,2166118,Blockchain,3,1,0.3726,0.1667,0,No signal: sim=0.373 delta=3 kw=0.167
learning Topics:Stablecoins and Central,case studies,SEM-V.pdf,2166118,Blockchain,4,1,0.1754,0.0,0,No signal: sim=0.175 delta=4 kw=0.000
learning Topics:Stablecoins and Central,"AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,5,1,0.2903,0.1,0,No signal: sim=0.290 delta=5 kw=0.100
learning Topics:Stablecoins and Central,"synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,6,1,0.2341,0.1,0,No signal: sim=0.234 delta=6 kw=0.100
learning Topics:Stablecoins and Central,Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,7,1,0.4194,0.0,0,No signal: sim=0.419 delta=7 kw=0.000
learning Topics:Stablecoins and Central,"Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,8,1,0.2504,0.0,0,No signal: sim=0.250 delta=8 kw=0.000
learning Topics:Stablecoins and Central,"detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,9,1,0.0917,0.1111,0,Low sim=0.092
learning Topics:Stablecoins and Central,consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,10,1,0.3245,0.0,0,No signal: sim=0.324 delta=10 kw=0.000
learning Topics:Stablecoins and Central,"like Supply chain, Healthcare, Energy, Education",SEM-V.pdf,2166118,Blockchain,11,1,0.1921,0.0,0,No signal: sim=0.192 delta=11 kw=0.000
learning Topics:Stablecoins and Central,making and automation using AI agents in,SEM-V.pdf,2166118,Blockchain,12,1,0.0205,0.0909,0,Low sim=0.021
learning Topics:Stablecoins and Central,"smart contracts, AI in Crypto Trading, Anti",SEM-V.pdf,2166118,Blockchain,13,1,0.3271,0.0,0,Far apart: delta=13 + sim=0.327
learning Topics:Stablecoins and Central,Laundering & Risk Scoring LLMs in Smart,SEM-V.pdf,2166118,Blockchain,14,1,0.1626,0.0,0,Far apart: delta=14 + sim=0.163
Cryptocurrency Valuation Models,Emerging trends,SEM-V.pdf,2166118,Blockchain,1,1,0.1829,0.0,0,No signal: sim=0.183 delta=1 kw=0.000
Cryptocurrency Valuation Models,Blockchain and,SEM-V.pdf,2166118,Blockchain,2,1,0.3442,0.0,1,Adjacent topics: delta=2 + sim=0.344
Cryptocurrency Valuation Models,case studies,SEM-V.pdf,2166118,Blockchain,3,1,0.1186,0.0,0,Low sim=0.119
Cryptocurrency Valuation Models,"AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,4,1,0.2803,0.0,0,No signal: sim=0.280 delta=4 kw=0.000
Cryptocurrency Valuation Models,"synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,5,1,0.1542,0.0,0,No signal: sim=0.154 delta=5 kw=0.000
Cryptocurrency Valuation Models,Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,6,1,0.4882,0.1429,0,No signal: sim=0.488 delta=6 kw=0.143
Cryptocurrency Valuation Models,"Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,7,1,0.1919,0.0,0,No signal: sim=0.192 delta=7 kw=0.000
Cryptocurrency Valuation Models,"detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,8,1,0.0396,0.0,0,Low sim=0.040
Cryptocurrency Valuation Models,consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,9,1,0.1849,0.0,0,No signal: sim=0.185 delta=9 kw=0.000
Cryptocurrency Valuation Models,"like Supply chain, Healthcare, Energy, Education",SEM-V.pdf,2166118,Blockchain,10,1,0.2015,0.0,0,No signal: sim=0.201 delta=10 kw=0.000
Cryptocurrency Valuation Models,making and automation using AI agents in,SEM-V.pdf,2166118,Blockchain,11,1,0.0077,0.0,0,Low sim=0.008
Cryptocurrency Valuation Models,"smart contracts, AI in Crypto Trading, Anti",SEM-V.pdf,2166118,Blockchain,12,1,0.3309,0.0,0,Far apart: delta=12 + sim=0.331
Cryptocurrency Valuation Models,Laundering & Risk Scoring LLMs in Smart,SEM-V.pdf,2166118,Blockchain,13,1,0.1574,0.0,0,Far apart: delta=13 + sim=0.157
Cryptocurrency Valuation Models,"Contract Lifecycle (Dev, Audit, Test, Docs)",SEM-V.pdf,2166118,Blockchain,14,1,0.1035,0.0,0,Low sim=0.104
Emerging trends,Blockchain and,SEM-V.pdf,2166118,Blockchain,1,1,0.1869,0.0,0,No signal: sim=0.187 delta=1 kw=0.000
Emerging trends,case studies,SEM-V.pdf,2166118,Blockchain,2,1,0.4094,0.0,1,Adjacent topics: delta=2 + sim=0.409
Emerging trends,"AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,3,1,0.1194,0.0,0,Low sim=0.119
Emerging trends,"synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,4,1,0.1448,0.0,0,Low sim=0.145
Emerging trends,Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,5,1,0.0851,0.0,0,Low sim=0.085
Emerging trends,"Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,6,1,0.122,0.0,0,Low sim=0.122
Emerging trends,"detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,7,1,0.1733,0.0,0,No signal: sim=0.173 delta=7 kw=0.000
Emerging trends,consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,8,1,0.1404,0.0,0,Low sim=0.140
Emerging trends,"like Supply chain, Healthcare, Energy, Education",SEM-V.pdf,2166118,Blockchain,9,1,0.3069,0.0,0,No signal: sim=0.307 delta=9 kw=0.000
Emerging trends,making and automation using AI agents in,SEM-V.pdf,2166118,Blockchain,10,1,0.0957,0.0,0,Low sim=0.096
Emerging trends,"smart contracts, AI in Crypto Trading, Anti",SEM-V.pdf,2166118,Blockchain,11,1,0.2003,0.0,0,No signal: sim=0.200 delta=11 kw=0.000
Emerging trends,Laundering & Risk Scoring LLMs in Smart,SEM-V.pdf,2166118,Blockchain,12,1,0.1209,0.0,0,Low sim=0.121
Emerging trends,"Contract Lifecycle (Dev, Audit, Test, Docs)",SEM-V.pdf,2166118,Blockchain,13,1,0.1232,0.0,0,Low sim=0.123
Emerging trends,learning Topics: Case Studies on AI in,SEM-V.pdf,2166118,Blockchain,14,1,0.2941,0.0,0,Far apart: delta=14 + sim=0.294
Blockchain and,case studies,SEM-V.pdf,2166118,Blockchain,1,1,0.2131,0.0,1,Adjacent topics: delta=1 + sim=0.213
Blockchain and,"AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,2,1,0.4473,0.3333,1,kw_overlap=0.333 + delta=2<=6
Blockchain and,"synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,3,1,0.4559,0.3333,1,sim=0.456>=0.45 + delta=3<=5
Blockchain and,Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,4,1,0.5179,0.1667,1,sim=0.518>=0.45 + delta=4<=5
Blockchain and,"Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,5,1,0.2528,0.0,0,No signal: sim=0.253 delta=5 kw=0.000
Blockchain and,"detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,6,1,0.1005,0.1667,0,Low sim=0.101
Blockchain and,consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,7,1,0.3276,0.0,0,No signal: sim=0.328 delta=7 kw=0.000
Blockchain and,"like Supply chain, Healthcare, Energy, Education",SEM-V.pdf,2166118,Blockchain,8,1,0.2157,0.0,0,No signal: sim=0.216 delta=8 kw=0.000
Blockchain and,making and automation using AI agents in,SEM-V.pdf,2166118,Blockchain,9,1,0.1275,0.125,0,Low sim=0.127
Blockchain and,"smart contracts, AI in Crypto Trading, Anti",SEM-V.pdf,2166118,Blockchain,10,1,0.3788,0.0,0,No signal: sim=0.379 delta=10 kw=0.000
Blockchain and,Laundering & Risk Scoring LLMs in Smart,SEM-V.pdf,2166118,Blockchain,11,1,0.1026,0.0,0,Low sim=0.103
Blockchain and,"Contract Lifecycle (Dev, Audit, Test, Docs)",SEM-V.pdf,2166118,Blockchain,12,1,0.1705,0.0,0,Far apart: delta=12 + sim=0.170
Blockchain and,learning Topics: Case Studies on AI in,SEM-V.pdf,2166118,Blockchain,13,1,0.13,0.0,0,Low sim=0.130
Blockchain and,Text Books,SEM-V.pdf,2166118,Blockchain,14,1,0.1426,0.0,0,Low sim=0.143
case studies,"AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,1,1,0.0841,0.0,0,Low sim=0.084
case studies,"synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,2,1,0.2161,0.0,1,Adjacent topics: delta=2 + sim=0.216
case studies,Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,3,1,0.131,0.0,0,Low sim=0.131
case studies,"Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,4,1,0.2928,0.125,0,No signal: sim=0.293 delta=4 kw=0.125
case studies,"detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,5,1,0.133,0.0,0,Low sim=0.133
case studies,consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,6,1,0.1101,0.0,0,Low sim=0.110
case studies,"like Supply chain, Healthcare, Energy, Education",SEM-V.pdf,2166118,Blockchain,7,1,0.2667,0.0,0,No signal: sim=0.267 delta=7 kw=0.000
case studies,making and automation using AI agents in,SEM-V.pdf,2166118,Blockchain,8,1,0.1367,0.0,0,Low sim=0.137
case studies,"smart contracts, AI in Crypto Trading, Anti",SEM-V.pdf,2166118,Blockchain,9,1,0.1377,0.0,0,Low sim=0.138
case studies,Laundering & Risk Scoring LLMs in Smart,SEM-V.pdf,2166118,Blockchain,10,1,0.2052,0.0,0,No signal: sim=0.205 delta=10 kw=0.000
case studies,"Contract Lifecycle (Dev, Audit, Test, Docs)",SEM-V.pdf,2166118,Blockchain,11,1,0.192,0.0,0,No signal: sim=0.192 delta=11 kw=0.000
case studies,learning Topics: Case Studies on AI in,SEM-V.pdf,2166118,Blockchain,12,1,0.4385,0.2857,0,Far apart: delta=12 + sim=0.438
case studies,Text Books,SEM-V.pdf,2166118,Blockchain,13,1,0.2734,0.0,0,Far apart: delta=13 + sim=0.273
case studies,"Chandramouli Subramanian, Asha A. Georgeet al., “Blockchain Technology”, Universities",SEM-V.pdf,2166118,Blockchain,14,1,0.2833,0.0,0,Far apart: delta=14 + sim=0.283
"AI–Blockchain Integration: Overview, need, and","synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,1,1,0.6582,0.3333,1,High sim=0.658 + delta=1
"AI–Blockchain Integration: Overview, need, and",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,2,1,0.6573,0.2222,1,High sim=0.657 + delta=2
"AI–Blockchain Integration: Overview, need, and","Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,3,1,0.4434,0.0833,1,Foundational kw + sim=0.443 + delta=3
"AI–Blockchain Integration: Overview, need, and","detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,4,1,0.2,0.2222,0,No signal: sim=0.200 delta=4 kw=0.222
"AI–Blockchain Integration: Overview, need, and",consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,5,1,0.2937,0.0,1,Foundational kw + sim=0.294 + delta=5
"AI–Blockchain Integration: Overview, need, and","like Supply chain, Healthcare, Energy, Education",SEM-V.pdf,2166118,Blockchain,6,1,0.169,0.0,0,No signal: sim=0.169 delta=6 kw=0.000
"AI–Blockchain Integration: Overview, need, and",making and automation using AI agents in,SEM-V.pdf,2166118,Blockchain,7,1,0.3939,0.1818,1,Foundational kw + sim=0.394 + delta=7
"AI–Blockchain Integration: Overview, need, and","smart contracts, AI in Crypto Trading, Anti",SEM-V.pdf,2166118,Blockchain,8,1,0.5515,0.0833,1,Foundational kw + sim=0.552 + delta=8
"AI–Blockchain Integration: Overview, need, and",Laundering & Risk Scoring LLMs in Smart,SEM-V.pdf,2166118,Blockchain,9,1,0.1928,0.0,0,No signal: sim=0.193 delta=9 kw=0.000
"AI–Blockchain Integration: Overview, need, and","Contract Lifecycle (Dev, Audit, Test, Docs)",SEM-V.pdf,2166118,Blockchain,10,1,0.1261,0.0,0,Low sim=0.126
"AI–Blockchain Integration: Overview, need, and",learning Topics: Case Studies on AI in,SEM-V.pdf,2166118,Blockchain,11,1,0.2647,0.0833,0,No signal: sim=0.265 delta=11 kw=0.083
"AI–Blockchain Integration: Overview, need, and",Text Books,SEM-V.pdf,2166118,Blockchain,12,1,0.0364,0.0,0,Low sim=0.036
